interactor_A	interactor_B	confidence_value
Cxcl2	Lpar3	0.904
Trh	Lpar3	0.904
Ercc6l	Ppp2cb	0.904
Ndel1	Ppp2cb	0.904
Dynll2	Ppp2cb	0.904
AABR07041481.1	Ppp2cb	0.904
Sec13	Ppp2cb	0.904
Vamp4	Fcho2	0.904
Ldlr	Fcho2	0.904
Capza3	Ykt6	0.904
4933400A11Rik	Ykt6	0.904
Hrh1	Gng10	0.904
Pik3r6	Gng10	0.904
Kcnj9	Gng10	0.904
Chrm5	Gng10	0.904
Asb7	Spsb3	0.904
Idh1	Acot8	0.904
Cep41	Rab8a	0.904
Cep57	Rab8a	0.904
Rab26	Rab8a	0.904
Rab15	Rab8a	0.904
Cops4	Actr8	0.904
Rad23a	Actr8	0.904
Man2a2	Man2a1	0.904
Cep41	Cep72	0.904
Rhob	Rhoq	0.904
Calu	Mbtps1	0.904
Rcn1	Mbtps1	0.904
Mepe	Mbtps1	0.904
Prmt5	Prmt3	0.904
Nup88	Hspa14	0.904
Nup58	Hspa14	0.904
Nup50	Hspa14	0.904
Ube2c	Fbxo4	0.904
Sparcl1	Fuca2	0.904
Serpinc1	Fuca2	0.904
Rnaset2	Fuca2	0.904
Gpr18	Ccl19	0.904
Tead3	Tead1	0.904
Cdc27	AABR07031480.1	0.904
Ube2o	AABR07031480.1	0.904
Wsb1	AABR07031480.1	0.904
Ube2g1	AABR07031480.1	0.904
Rnf217	AABR07031480.1	0.904
Fbxw10	AABR07031480.1	0.904
Cwc25	Pabpn1	0.904
Tnfrsf12a	Tnfrsf11a	0.904
Psmc2	Ccna2	0.904
Psmb8	Ccna2	0.904
Ruvbl1	Ccna2	0.904
Mgrn1	Ubr2	0.904
Gak	Wnt5a	0.904
Wnt2b	Wnt5a	0.904
Bmp15	Cdh2	0.904
Igfbp7	Cdh2	0.904
Lgals1	Cdh2	0.904
Igfbp4	Cdh2	0.904
Chrdl1	Cdh2	0.904
Qsox1	Cdh2	0.904
Scg3	Cdh2	0.904
Wnt16	Wnt7b	0.904
Cacng5	Cacna2d2	0.904
Socs3	Neurl2	0.904
Ccdc22	Neurl2	0.904
Spsb4	Neurl2	0.904
Nup37	Snrpd2	0.904
Thy1	Gp2	0.904
Uba5	Pja2	0.904
Rnf4	Pja2	0.904
Trim32	Pja2	0.904
Trim37	Pja2	0.904
Mgrn1	Pja2	0.904
Chm	Trappc8	0.904
Ldlr	Agfg1	0.904
Sh3gl2	Agfg1	0.904
Grb2	Agfg1	0.904
Actr2	Agfg1	0.904
Tmed3	Ap2s1	0.904
Vamp8	Ap2s1	0.904
Ocrl	Ap2s1	0.904
Pja2	Ube4a	0.904
Rnf126	Ube4a	0.904
Dzip3	Ube4a	0.904
Rnf115	Ube4a	0.904
Spdl1	Taok1	0.904
Kif2b	Taok1	0.904
Psmc6	Oaz2	0.904
Polr2e	U2af2	0.904
Gpr132	Lpar6	0.904
Gngt2	Lpar6	0.904
Lpar4	Lpar6	0.904
Polr2e	Ppil4	0.904
Clp1	Ppil4	0.904
Polr2j	Ppil4	0.904
Dnajc8	Ppil4	0.904
Chmp4c	Chmp1a	0.904
Penk	Gnb3	0.904
Grm1	Gnb3	0.904
Casr	Gnb3	0.904
Tas2r108	Gnb3	0.904
Ep300	Gatad2b	0.904
Sf3b1	Ppip5k1	0.904
Col19a1	P3h3	0.904
Col9a3	P3h3	0.904
Col17a1	P3h3	0.904
Col4a3	P3h3	0.904
Col23a1	P3h3	0.904
Col9a1	P3h3	0.904
Actr8	Rad23b	0.904
Sec23a	Lman2	0.904
Taf8	Polr2c	0.904
Ppwd1	Polr2c	0.904
Ints8	Polr2c	0.904
Herc2	Xrcc5	0.904
Fpr1	Vnn1	0.904
Alpl	Vnn1	0.904
C3ar1	Vnn1	0.904
Psmd7	Hecw1	0.904
Psmd13	Hecw1	0.904
Cpsf2	Polr2d	0.904
Crnkl1	Polr2d	0.904
Ints9	Polr2d	0.904
Cops6	Polr2d	0.904
Mettl14	Polr2d	0.904
Cops5	Polr2d	0.904
Polr2k	Dek	0.904
Tgoln2	Ric1	0.904
Vps52	Ric1	0.904
Sclt1	Ckap5	0.904
Spdl1	Ckap5	0.904
Arl1	Rgp1	0.904
P2ry1	Gpr4	0.904
Edn1	Gpr4	0.904
Anpep	Mxd3	0.904
Dclre1c	Nsd2	0.904
Rnf6	Fbxo11	0.904
Rnf115	Fbxo11	0.904
Traf7	Fbxo11	0.904
Rnf4	Fbxo11	0.904
Ube2r2	Fbxo11	0.904
Socs3	Fbxo11	0.904
Psmd7	Gtse1	0.904
Nup210	Sumo1	0.904
Babam2	Sumo1	0.904
Tor4a	Clu	0.904
Tgfb3	Clu	0.904
Mapk1	Ttr	0.904
Pygb	Ttr	0.904
C3ar1	Cx3cl1	0.904
Cnr2	Cx3cl1	0.904
Gpsm3	Cx3cl1	0.904
Casr	Cx3cl1	0.904
Htr1f	Cx3cl1	0.904
Cul1	Map3k8	0.904
Commd5	Commd3	0.904
Asb8	Commd3	0.904
Bdkrb1	F2	0.904
Hrh1	F2	0.904
Gnrh1	F2	0.904
Casr	F2	0.904
Hoxc9	Hoxc5	0.904
Mlycd	Gstk1	0.904
Nos2	Gstk1	0.904
Sh3gl2	Slc2a8	0.904
Tubb4b	Ctsc	0.904
Sec13	Ctsc	0.904
AABR07041481.1	Ctsc	0.904
Txndc5	Ctsc	0.904
Tmed2	Ctsc	0.904
Dnajc3	Ctsc	0.904
Csf2rb	Hras	0.904
Rgl2	Hras	0.904
Frs3	Hras	0.904
Cx3cl1	Galr1	0.904
Grm2	Galr1	0.904
Mtnr1b	Galr1	0.904
Gpr37l1	Galr1	0.904
Htr1b	Galr1	0.904
Myl7	Tln1	0.904
Lpl	Lpin3	0.904
Polr2j	Rnmt	0.904
Gtf2h4	Rnmt	0.904
Polr2f	Rnmt	0.904
Fbxo10	Btrc	0.904
Trim39	Btrc	0.904
Pja2	Btrc	0.904
Klhl5	Btrc	0.904
Kbtbd8	Btrc	0.904
Hdac1	Btrc	0.904
Fbxo32	Btrc	0.904
Fbxo30	Btrc	0.904
Rnf115	Btrc	0.904
Hdac1l	Btrc	0.904
Guk1	Nt5c3b	0.904
Rfc2	Usp10	0.904
Pik3r6	Gng8	0.904
Hrh1	Gng8	0.904
Psmb5	Tnfrsf1b	0.904
Trpm2	Tnfrsf1b	0.904
Atp5pb	Cox5b	0.904
Prl7d1	LOC103689989	0.904
Cxcl2	Gnai2	0.904
Gnat3	Gnai2	0.904
Gpr18	Gnai2	0.904
Ccl4	Gnai2	0.904
Dclre1c	H2bc1	0.904
Eya4	H2bc1	0.904
Ncapd3	H2bc1	0.904
Rpp21	Nop58	0.904
Rnf115	Rnf25	0.904
Ube4a	Rnf25	0.904
Cblb	Rnf25	0.904
Rnf126	Rnf25	0.904
Fem1b	Klhl11	0.904
Ubr1	Klhl11	0.904
Herc2	Klhl11	0.904
Sstr2	Hrh4	0.904
Sstr3	Hrh4	0.904
Cx3cl1	Hrh4	0.904
Ccr1	Hrh4	0.904
Cxcr2	Hrh4	0.904
Kif3b	Actr1b	0.904
Kif3a	Actr1b	0.904
Kif26a	Actr1b	0.904
Sema5a	Adamts16	0.904
Rchy1	Trip12	0.904
Col6a1	Ppib	0.904
Gpr132	Grp	0.904
Lpar3	Grp	0.904
Rad21	Ppp2r5d	0.904
Kif18a	Ppp2r5d	0.904
Psmb2	Ppp2r5d	0.904
Psmc6	Ppp2r5d	0.904
Cul1	Ppp2r5d	0.904
Dcaf6	Cops7a	0.904
Wdtc1	Cops7a	0.904
AABR07035428.1	Spg11	0.904
Sumo1	Babam1	0.904
Plxna2	Plxna1	0.904
Plxna4	Plxna1	0.904
Fbxo9	Ube2s	0.904
Sos1	B2m	0.904
Elane	B2m	0.904
Psen1	Syngr1	0.904
Ndufc2	Syngr1	0.904
Enpp3	Qprt	0.904
Dctn2	Cep192	0.904
Vamp8	Atp11a	0.904
Itgav	Atp11a	0.904
Prl7b1	Prl3c1	0.904
Prl7d1	Prl3c1	0.904
Socs3	Trim69	0.904
Skp1	Trim69	0.904
Btrc	Trim69	0.904
Trim39	Trim69	0.904
LOC103689965	Prss23	0.904
Ppil3	Cd2bp2	0.904
Wbp4	Cd2bp2	0.904
Smndc1	Cd2bp2	0.904
Cpsf2	Cd2bp2	0.904
Crnkl1	Cd2bp2	0.904
Aqr	Cd2bp2	0.904
Mrpl38	Mrps27	0.904
Neurl2	Spsb1	0.904
Fbxo32	Spsb1	0.904
Anapc2	Spsb1	0.904
Myh3	Myh6	0.904
Chpf2	Cspg4	0.904
Chst7	Cspg4	0.904
Acot5	Ide	0.904
Acot2	Ide	0.904
Il6	Il21	0.904
Polr2f	Rnpc3	0.904
Klkb1	Plg	0.904
Egfr	Fgf2	0.904
Tmem67	Mark4	0.904
Rab11a	Mark4	0.904
Ahi1	Mark4	0.904
Prkar2b	Mark4	0.904
Gnrh1	Prl	0.904
Prl2a1	Prl	0.904
Cntrl	Cep192	0.904
Cct8	Acly	0.904
Creg1	Acly	0.904
Chrna4	Chrna2	0.904
Psmd2	Hif3a	0.904
Psma3l	Hif3a	0.904
Ube2d1	Hif3a	0.904
Meltf	Igfbp5	0.904
Afp	Igfbp5	0.904
Vcl	Zyx	0.904
Ccr4	Gpr55	0.904
P2ry12	Gpr55	0.904
LOC100912228	Gpr55	0.904
Gnai2	Gpr55	0.904
Tas2r114	Gpr55	0.904
Pnoc	Gpr55	0.904
Gnat3	Gpr55	0.904
Ccr9	Gpr55	0.904
Sos1	Fgf8	0.904
Gng10	Chrm4	0.904
Gnat3	Chrm4	0.904
Ppbp	Chrm4	0.904
Gngt2	Chrm4	0.904
Arpc4	Cltb	0.904
Sec24c	Trappc6a	0.904
Gper1	Anxa1	0.904
Cnr2	Anxa1	0.904
Gcg	Anxa1	0.904
Gngt2	Anxa1	0.904
S1pr4	Anxa1	0.904
Xcr1	Anxa1	0.904
F2	Anxa1	0.904
Dcaf1	Cdc16	0.904
Klhl21	Cdc16	0.904
Kbtbd8	Cdc16	0.904
Klhl5	Cdc16	0.904
Klhl25	Cdc16	0.904
Gan	Cdc16	0.904
Klhl41	Cdc16	0.904
Pkd1	Cnga4	0.904
Tom1	Aldh3b1	0.904
Bst1	Aldh3b1	0.904
Hmox2	Aldh3b1	0.904
Tmem63a	Aldh3b1	0.904
Gnai2	Gnat1	0.904
Ckap5	C2cd3	0.904
Asb14	Fbxl22	0.904
Hace1	Fbxl22	0.904
Ube3c	Fbxl22	0.904
Dcaf1	Fbxl22	0.904
Cops5	Fbxl22	0.904
Fbxo10	Fbxl22	0.904
Siah1	Fbxl22	0.904
Fbxo11	Fbxl22	0.904
Agtr1b	Htr2b	0.904
Polr2f	Sf3b3	0.904
Polr2d	Sf3b3	0.904
Arfgap1	Kif5b	0.904
Tmed10	Kif5b	0.904
Rhoq	Rhobtb2	0.904
Gan	Nedd4l	0.904
Fbxw9	Nedd4l	0.904
Btbd6	Nedd4l	0.904
AABR07031480.1	Nedd4l	0.904
Napa	Cog4	0.904
Napb	Cog4	0.904
Tln1	Mylpf	0.904
Gnai2	Ccl21	0.904
LOC100912228	Ccl21	0.904
Armc8	Mmp9	0.904
Exosc3	Rrp36	0.904
Sorcs1	Vps35	0.904
Spsb1	Mylip	0.904
Siah1	Mylip	0.904
Ubr1	Mylip	0.904
Epha5	Epha1	0.904
LOC100912228	Tas2r126	0.904
Atp11a	Slc2a5	0.904
Itgb2	Slc2a5	0.904
Plau	Slc2a5	0.904
C3ar1	P2rx1	0.904
P2rx4	P2rx1	0.904
Ptafr	P2rx1	0.904
Nme2	Dctpp1	0.904
Chrm5	Cckbr	0.904
Gnrhr	Cckbr	0.904
Npffr2	Cckbr	0.904
Wasl	Acta1	0.904
Snapc3	Polr3k	0.904
Sparc	Actn2	0.904
Rasgrf1	Actn2	0.904
Tex264	Actn2	0.904
Vnn1	Lpcat1	0.904
Polr2d	Ercc1	0.904
Wnt4	Sfrp1	0.904
Casr	Drd4	0.904
Htr1f	Drd4	0.904
Npy1r	Drd4	0.904
P2ry12	Drd4	0.904
Hvcn1	AABR07002659.1	0.904
Mgam	AABR07002659.1	0.904
Vnn1	AABR07002659.1	0.904
Ucp1	Ucp2	0.904
Rfc4	Wdr48	0.904
Rpa1	Wdr48	0.904
Kras	Ranbp9	0.904
Rcc2	Nup133	0.904
Snrpd1	Nup133	0.904
Snrpd2	Nup133	0.904
Gemin2	Nup133	0.904
Hspa4	Nup133	0.904
Espl1	Nup133	0.904
Spc25	Nup133	0.904
Xpnpep2	Gpld1	0.904
Dcun1d3	Asb13	0.904
Lrr1	Asb13	0.904
Fbxo32	Asb13	0.904
Skp1	Asb13	0.904
Agk	Agpat4	0.904
Cops6	Ercc2	0.904
Cops5	Ercc2	0.904
Sumo3	Ercc2	0.904
Surf6	Brix1	0.904
Orc1	Psmd1	0.904
Anapc4	Psmd1	0.904
Ppp2r5d	Psmd1	0.904
Trim37	Rnf182	0.904
Klhl5	Rnf182	0.904
Ddx10	Ngdn	0.904
Itgav	Cd53	0.904
Actr3	Dvl2	0.904
Psmc5	Dvl2	0.904
Syt2	Dvl2	0.904
Phax	Ssu72	0.904
Ube3a	Ubac1	0.904
Klhl41	Ubac1	0.904
Gosr2	Dctn5	0.904
C3ar1	Adam8	0.904
Mgam	Adam8	0.904
Trpm2	Adam8	0.904
Cyba	Adam8	0.904
P2rx1	Adam8	0.904
Mrps27	Mrpl2	0.904
Agk	Gpat4	0.904
Kcnab2	Itgal	0.904
Ceacam3	Itgal	0.904
Bst1	Itgal	0.904
Ercc2	Ube2i	0.904
Ctsc	Gorasp1	0.904
Fbxl18	Tulp4	0.904
Tmod2	Vim	0.904
Nup107	Smn1	0.904
Nup88	Smn1	0.904
Tgs1	Smn1	0.904
Clns1a	Smn1	0.904
Pmpcb	Ndufv1	0.904
Ghrl	Prok1	0.904
Ppwd1	Rbm5	0.904
Cpsf2	Rbm5	0.904
Nup153	Hspa12a	0.904
Ppp2r1a	Tubgcp2	0.904
Ints8	Ccnt2	0.904
Polr2c	Ccnt2	0.904
Ints9	Ccnt2	0.904
B2m	Grap2	0.904
Scg2	Gas6	0.904
Nhlrc2	Gas6	0.904
Afp	Gas6	0.904
Pcsk9	Gas6	0.904
Fbxl22	Anapc10	0.904
Psma6	Anapc10	0.904
Rchy1	Anapc10	0.904
Socs1	Anapc10	0.904
Wsb1	Anapc10	0.904
Traf7	Anapc10	0.904
Chrna2	Chrna1	0.904
Chrna4	Chrna1	0.904
Utp25	Ncl	0.904
Tbl1xr1	Ncoa6	0.904
Vhl	Hectd3	0.904
Rnf4	Hectd3	0.904
Klhl42	Hectd3	0.904
Trim9	Hectd3	0.904
Acot4	Dhrs4	0.904
Pex14	Dhrs4	0.904
Gnb3	Chrm1	0.904
Gngt2	Chrm1	0.904
Gng10	Chrm1	0.904
Gpr143	Chrm1	0.904
Avpr1a	Chrm1	0.904
Ednrb	Chrm1	0.904
Gnrhr	Chrm1	0.904
Gngt1	Chrm1	0.904
Gnb3	Uts2	0.904
Npffr1	Uts2	0.904
Sdc2	Apoc2	0.904
Apex1	Pold3	0.904
Dtl	Pold3	0.904
Dek	Polr1b	0.904
Ranbp9	Ranbp10	0.904
AABR07026654.1	Lipt1	0.904
Lamb1	Vwa1	0.904
Ptafr	Agt	0.904
Prokr1	Agt	0.904
Prok1	Agt	0.904
Lpar3	Agt	0.904
Ppbp	Agt	0.904
Enpp1	Ampd3	0.904
Pa2g4	Gdi2	0.904
Dennd5a	Gdi2	0.904
Fbxo7	Trim21	0.904
Fbxo2	Trim21	0.904
Herc2	Trim21	0.904
Cnr1	Cx3cr1	0.904
Ccr1l1	Cx3cr1	0.904
Gnai2	Cx3cr1	0.904
Sucnr1	Cx3cr1	0.904
Gpr37l1	Cx3cr1	0.904
Cops2	Cdk7	0.904
Taf8	Cdk7	0.904
Ints4	Cdk7	0.904
Aurkb	Nup93	0.904
Hspa4l	Nup93	0.904
Snrpd1	Nup93	0.904
Hspa4	Nup93	0.904
Rab3gap1	Rab6a	0.904
Nup133	Cenph	0.904
Smarca5	Cenph	0.904
Olr722	Gnal	0.904
Olr1121	Gnal	0.904
Pde4b	Adsl	0.904
Vps52	Rabepk	0.904
Napa	Rabepk	0.904
Napb	Rabepk	0.904
Mrps16	Tufm	0.904
Mepe	Csf1	0.904
Lamb1	Csf1	0.904
Ctsc	Sec22b	0.904
Psmc5	Gmnn	0.904
Mrps34	Mtrf1l	0.904
Mrpl35	Mtrf1l	0.904
Mrpl18	Mtrf1l	0.904
Nedd4l	Fbxw2	0.904
Wwp1	Fbxw2	0.904
Smurf2	Fbxw2	0.904
Hecw2	Fbxw2	0.904
Imp3	Rpp25	0.904
Rps15a	Rpp25	0.904
Tbl3	Rpp25	0.904
Rps3a	Rpp25	0.904
Dcaf13	Rpp25	0.904
Fcf1	Rpp25	0.904
Bms1	Rpp25	0.904
Ddx52	Rpp25	0.904
Wdtc1	Cops7b	0.904
Dcaf6	Cops7b	0.904
Wdr46	Rpp30	0.904
Rps15a	Rpp30	0.904
Tsr1	Rpp30	0.904
Magoh	Rpl18a	0.904
Lta	Psmd5	0.904
Hrh4	Sstr5	0.904
Sstr3	Sstr5	0.904
Sstr2	Sstr5	0.904
Ctsb	Ctsl	0.904
Gtf2h3	Pold4	0.904
Ddb2	Pold4	0.904
Dnmt3b	Phf19	0.904
Lpar4	Hcrt	0.904
Edn1	Hcrt	0.904
Cwc25	Rbm17	0.904
Ybx1	Rbm17	0.904
Snrpd1	Rbm17	0.904
Prcc	Rbm17	0.904
Isy1	Rbm17	0.904
Htr1f	Mchr1	0.904
Grpr	Mchr1	0.904
Grm6	Mchr1	0.904
Agt	Mchr1	0.904
Cxcr3	Mchr1	0.904
Sstr5	Mchr1	0.904
Rhot1	Tagap	0.904
Qsox1	Ghdc	0.904
B2m	Ghdc	0.904
Rbm5	Bcas2	0.904
Polr2j	Bcas2	0.904
Snrpc	Bcas2	0.904
Polr2d	Bcas2	0.904
Lypd1	Sprn	0.904
Atp6v0c	Rab14	0.904
Gmpr	Entpd3	0.904
Capzb	Stx5	0.904
Actr10	Stx5	0.904
Ctsc	Stx5	0.904
Gp9	Pik3r1	0.904
Gfra2	Pik3r1	0.904
Gna14	Pik3r1	0.904
Gna15	Pik3r1	0.904
Socs3	Znrf1	0.904
Smurf2	Znrf1	0.904
Anapc10	Znrf1	0.904
Hace1	Znrf1	0.904
Ephx1	Gstm6	0.904
Eif1b	Eif3c	0.904
Txn1	Sod2	0.904
Shh	Psmc4	0.904
Ihh	Psmc4	0.904
Vhl	Psmc4	0.904
Anapc4	Psmc4	0.904
Mad2l1	Psmc4	0.904
Orc1	Psmc4	0.904
Oaz2	Psmc4	0.904
Pafah1b1	Rab18	0.904
Npc2	Prkcd	0.904
Acly	Prkcd	0.904
Arpc2	Dpysl3	0.904
Cdkn1a	Psme1	0.904
Mad2l1	Psme1	0.904
Usp14	Psme1	0.904
Ube2c	Kif2c	0.904
Rab3d	Stom	0.904
Cd53	Stom	0.904
Syngr1	Stom	0.904
Adam8	Stom	0.904
Rap2b	Stom	0.904
Snap25	Stom	0.904
Itgal	Stom	0.904
Psen1	Stom	0.904
Tmem30a	Stom	0.904
Polr2f	Wtap	0.904
Cpsf2	Hnrnpk	0.904
Ephx1	Gstm4	0.904
AABR07030085.1	Cpeb1	0.904
Eif3l	Cpeb1	0.904
Ppp2ca	Cpeb1	0.904
Eif3c	Cpeb1	0.904
Cyp2c12	Alox15	0.904
Alox12e	Alox15	0.904
Rfc3	Polb	0.904
Rfc4	Polb	0.904
Rbbp8	Polh	0.904
Polr2k	Rbm22	0.904
Srsf3	Rbm22	0.904
Polr2j	Rbm22	0.904
Srsf9	Rbm22	0.904
Rhob	Rhod	0.904
Rhoq	Rhod	0.904
Rac2	Rhod	0.904
Sf3a3	AABR07006025.1	0.904
Rfc2	AABR07006025.1	0.904
Hnrnph2	AABR07006025.1	0.904
Crnkl1	AABR07006025.1	0.904
Hnrnpf	AABR07006025.1	0.904
U2af2	AABR07006025.1	0.904
Rbmx	AABR07006025.1	0.904
Sf3b1	AABR07006025.1	0.904
Sf3b3	AABR07006025.1	0.904
Sp1	AABR07006025.1	0.904
Rfc5	AABR07006025.1	0.904
Gtf3c5	AABR07006025.1	0.904
Plrg1	AABR07006025.1	0.904
Cwc27	AABR07006025.1	0.904
Xab2	AABR07006025.1	0.904
Trhr	P2ry2	0.904
Gnaq	P2ry2	0.904
Cyp51	Hmgcs2	0.904
Edn2	Cck	0.904
Psmc3	Ltbr	0.904
Tnfrsf11a	Ltbr	0.904
Alpl	Alpi	0.904
Arpc4	Arrb2	0.904
Grb2	Arrb2	0.904
Ocrl	Arrb2	0.904
Rac1	Pik3r2	0.904
Gna14	Pik3r2	0.904
Rac2	Pik3r2	0.904
Rhobtb1	Pik3r2	0.904
Rhobtb2	Pik3r2	0.904
Ap2s1	Ubqln2	0.904
Necap1	Ubqln2	0.904
Grb2	Ubqln2	0.904
Ager	Nfkb2	0.904
Odc1	Psme2	0.904
Cul1	Psme2	0.904
Mad2l1	Psme2	0.904
Cdk1	Psme2	0.904
Cdkn1a	Psme2	0.904
Tnf	Psme2	0.904
Cntn5	Lypd5	0.904
Cherp	Nudt21	0.904
Sf3a2	Nudt21	0.904
AABR07006025.1	Nudt21	0.904
Sf3b3	Polr2g	0.904
Ints9	Polr2g	0.904
Sf3a2	Polr2g	0.904
Ercc1	Polr2g	0.904
Hnrnph2	Polr2g	0.904
Ssrp1	Polr2g	0.904
Mettl14	Polr2g	0.904
Med17	Med11	0.904
Psmc5	Oaz1	0.904
Klhl21	NEWGENE_1582994	0.904
Asb4	NEWGENE_1582994	0.904
Asb8	NEWGENE_1582994	0.904
Asb13	NEWGENE_1582994	0.904
Klhl41	NEWGENE_1582994	0.904
Fbxo9	NEWGENE_1582994	0.904
Fbxo11	NEWGENE_1582994	0.904
Vnn1	Msln	0.904
Ceacam3	Msln	0.904
Ccn1	Msln	0.904
Fstl1	Msln	0.904
Lamtor3	Agpat2	0.904
Degs1	Agpat2	0.904
Adsl	Pde4c	0.904
Ccne2	Psmb10	0.904
Ccne1	Psmb10	0.904
Map3k14	Psmb10	0.904
Odc1	Psmb10	0.904
Birc3	Psmb10	0.904
Hace1	Fbxl15	0.904
Ube3c	Fbxl15	0.904
Anapc10	Fbxl15	0.904
Cops5	Fbxl15	0.904
Fbxo10	Fbxl15	0.904
Dcaf1	Fbxl15	0.904
Chrna6	Chrnd	0.904
Mad2l1	Psmb6	0.904
Cdk1	Psmb6	0.904
Leo1	Eaf1	0.904
Rpl7	Rps5	0.904
Pik3r6	Gng3	0.904
Tacr3	Gng3	0.904
F2rl2	Gng3	0.904
Grm2	Gng3	0.904
Tac3	Gng3	0.904
Prpf40a	Lsm7	0.904
Dhx38	Lsm7	0.904
Gpr37	Ackr3	0.904
Rbm17	Lsm4	0.904
Rbmx	Lsm4	0.904
Rpp25	Rps16	0.904
Ppp2r1a	Rps16	0.904
Spsb1	Cops8	0.904
Polr2d	Cops8	0.904
Mnat1	Cops8	0.904
AABR07006025.1	Cops8	0.904
Fut4	B4galt2	0.904
Trim32	Btbd1	0.904
Siah1	Btbd1	0.904
Nedd4l	Btbd1	0.904
Herc2	Btbd1	0.904
Amph	Syt9	0.904
Tacr1	Syt9	0.904
Nos2	Gnpat	0.904
Agpat2	Gnpat	0.904
Baiap2	Vegfa	0.904
Nck2	Vegfa	0.904
Mapk13	Vegfa	0.904
Nampt	Art2b	0.904
Rfc3	Cul4a	0.904
Actr8	Cul4a	0.904
Gtf2h3	Cul4a	0.904
Aqr	Cul4a	0.904
Rps12	Smg9	0.904
Oprk1	Tas1r3	0.904
Gpr55	Tas1r3	0.904
Gpr37l1	Tas1r3	0.904
Chrm4	Tas1r3	0.904
Nup153	Hspa9	0.904
Nup93	Hspa9	0.904
Elane	Pycard	0.904
Gpr55	Gnai3	0.904
Sst	Gnai3	0.904
Ccr7	Gnai3	0.904
Anxa1	Gnai3	0.904
RT1-Bb	Ctsf	0.904
Ccnt2	Ints11	0.904
Supt4h1	Ints11	0.904
AABR07006025.1	Ints11	0.904
Ice2	Ints11	0.904
Rnf25	Ube2j2	0.904
Btbd1	Ube2j2	0.904
Cdk7	Paf1	0.904
Eaf2	Paf1	0.904
Tubgcp6	Actr1a	0.904
Kif3b	Actr1a	0.904
Rab6b	Actr1a	0.904
Kif26a	Actr1a	0.904
Rab6a	Actr1a	0.904
Cog6	Actr1a	0.904
Kif3a	Actr1a	0.904
Ep300	Pold1	0.904
Supt6h	Ell	0.904
Grb2	Artn	0.904
Tmod2	Des	0.904
Tmod3	Des	0.904
Syt9	Sh3gl3	0.904
Gng8	Gng7	0.904
AC096404.1	Cox6a2	0.904
Trim69	Stub1	0.904
Socs1	Stub1	0.904
Asb4	Stub1	0.904
Trim39	Stub1	0.904
Oaz1	Psma5	0.904
Bub1b	Psma5	0.904
Prkag3	Lamtor2	0.904
Skp1	Sufu	0.904
Fbxl18	Fbxo17	0.904
Ube2g1	Fbxo17	0.904
Cdk1	Anapc15	0.904
Psmd13	Anapc15	0.904
Eral1	Mrps12	0.904
Wsb2	Ube2f	0.904
Cdc16	Ube2f	0.904
Tcea1	Xrcc1	0.904
Tagap	Rhot2	0.904
Mat2b	Tomm20	0.904
Alpp	Lypd3	0.904
Taf1c	Mta2	0.904
Bri3	Lamtor1	0.904
Tom1	Lamtor1	0.904
Vamp8	Lamtor1	0.904
Gp2	Tex101	0.904
Ly6g6d	Tex101	0.904
Pafah1b1	Cdc5l	0.904
Polr2d	Cdc5l	0.904
Sugt1	Cdc5l	0.904
Hspa5	Cdc5l	0.904
Ruvbl1	Cdc5l	0.904
Lmna	Cdc5l	0.904
Mapk14	Cdc5l	0.904
Slc25a4	Cdc5l	0.904
AABR07006025.1	Cdc5l	0.904
Btaf1	Cdc5l	0.904
Ndc80	Cdc5l	0.904
LOC100909441	Cdc5l	0.904
Fas	Cdc5l	0.904
Rab6b	Rab40c	0.904
Rab13	Rab40c	0.904
Rpl19	Upf1	0.904
Ppp2r1a	Upf1	0.904
Cntrl	Tubg1	0.904
Uso1	Cope	0.904
Tmed7	Cope	0.904
Capza3	Cope	0.904
4933400A11Rik	Cope	0.904
Dctn5	Cope	0.904
Ggh	Ctsd	0.904
Pglyrp1	Ctsd	0.904
Trappc5	Cnih2	0.904
Pkd1	Rab11fip3	0.904
Ccr4	Ccr10	0.904
Ubqln2	Syt11	0.904
Clta	Syt11	0.904
Tgoln2	Syt11	0.904
Ints3	Taf5	0.904
Supt4h1	Taf5	0.904
AABR07006025.1	Taf5	0.904
Ercc2	Taf5	0.904
Polr2j	Taf5	0.904
Mrps16	Pdcd11	0.904
Rab11a	Nme4	0.904
Fbxo32	Asb1	0.904
Fbxl18	Asb1	0.904
Dcun1d3	Asb1	0.904
NEWGENE_1582994	Asb1	0.904
Lrr1	Asb1	0.904
Fem1b	Asb1	0.904
Phax	Taf13	0.904
Hddc3	Nme4	0.904
Dctpp1	Nme4	0.904
Xcr1	Ltb4r2	0.904
Gnrh1	Ltb4r2	0.904
Nmb	Ltb4r2	0.904
P2ry2	Ltb4r2	0.904
Pik3r3	Rhog	0.904
Klc1	Rhog	0.904
Rhoq	Rhog	0.904
Arfgap1	Ins2	0.904
Cnih2	Sec23ip	0.904
Gorasp1	Sec23ip	0.904
Stx17	Sec23ip	0.904
Gsk3b	Gsk3a	0.904
H2bc1	Terf2	0.904
Tktl2	Pklr	0.904
Oxa1l	Mrpl54	0.904
Clu	Actn4	0.904
Serpina3m	Actn4	0.904
Ctnna2	Actn4	0.904
Utp6	AC094246.1	0.904
Dclre1b	AC094246.1	0.904
Polr2f	AC094246.1	0.904
